id,path,canonical,transcript,Canonical_time,Error
7333,train/dr5/fsms1/sx154,ao r ih n jh jh uw s t ey s t s f ah n iy ae f t er t uw th p ey s t,ao er n jh jh uw s t ey s f ah n iy ae f t er t uw th p ey s t,"[{(8, 10): 'ao'}, {(10, 14): 'r'}, {(14, 17): 'ih'}, {(17, 18): 'n'}, {(18, 21): 'jh'}, {(21, 27): 'jh'}, {(27, 32): 'uw'}, {(32, 35): 's'}, {(35, 40): 't'}, {(40, 42): 'ey'}, {(42, 46): 's'}, {(46, 48): 't'}, {(48, 52): 's'}, {(52, 56): 'f'}, {(56, 59): 'ah'}, {(59, 65): 'n'}, {(65, 68): 'iy'}, {(68, 71): 'ae'}, {(71, 75): 'f'}, {(75, 79): 't'}, {(79, 81): 'er'}, {(81, 87): 't'}, {(87, 93): 'uw'}, {(93, 98): 'th'}, {(98, 105): 'p'}, {(105, 111): 'ey'}, {(111, 116): 's'}, {(116, 121): 't'}]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7334,train/dr5/fsms1/sx334,ao f ah n y uw l g eh t b ae k m ao r dh ae n y uw p uh t ih n,ao f t ih n y ih l g ih b ae m ao r dh ih n y uw p uh dh ih n,"[{(17, 21): 'ao'}, {(21, 27): 'f'}, {(27, 33): 'ah'}, {(33, 37): 'n'}, {(37, 40): 'y'}, {(40, 42): 'uw'}, {(42, 45): 'l'}, {(45, 48): 'g'}, {(48, 53): 'eh'}, {(53, 56): 't'}, {(56, 61): 'b'}, {(61, 67): 'ae'}, {(67, 71): 'k'}, {(71, 75): 'm'}, {(75, 80): 'ao'}, {(80, 82): 'r'}, {(82, 86): 'dh'}, {(86, 90): 'ae'}, {(90, 93): 'n'}, {(93, 95): 'y'}, {(95, 96): 'uw'}, {(96, 100): 'p'}, {(100, 106): 'uh'}, {(106, 110): 't'}, {(110, 115): 'ih'}, {(115, 121): 'n'}]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
7335,train/dr5/fsms1/sx64,r eh g y uh l er ah t eh n d ih n s ih z s eh l d ah m r ih k w ay er d,r eh g ih l er eh t eh n d ih n s ih s eh l d ih m r iy k w ay er d,"[{(7, 10): 'r'}, {(10, 14): 'eh'}, {(14, 17): 'g'}, {(17, 20): 'y'}, {(20, 23): 'uh'}, {(23, 28): 'l'}, {(28, 30): 'er'}, {(35, 40): 'ah'}, {(40, 43): 't'}, {(43, 47): 'eh'}, {(47, 52): 'n'}, {(52, 56): 'd'}, {(56, 59): 'ih'}, {(59, 64): 'n'}, {(64, 68): 's'}, {(71, 77): 'ih'}, {(77, 81): 'z'}, {(81, 84): 's'}, {(84, 87): 'eh'}, {(87, 91): 'l'}, {(91, 93): 'd'}, {(93, 96): 'ah'}, {(96, 99): 'm'}, {(99, 104): 'r'}, {(104, 108): 'ih'}, {(108, 112): 'k'}, {(112, 115): 'w'}, {(115, 119): 'ay'}, {(119, 124): 'er'}, {(124, 129): 'd'}]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]"
7336,train/dr5/fsms1/sx244,hh er b z b er th d ey ah k er z f r iy k w ah n t l iy ao n th ae ng k s g ih v ih ng,hh er b z b er dh ey ih k er z f r iy k w ih n l iy aa n th ae ng k s g ih v ih ng,"[{(5, 10): 'hh'}, {(10, 14): 'er'}, {(14, 20): 'b'}, {(20, 23): 'z'}, {(23, 29): 'b'}, {(29, 34): 'er'}, {(34, 40): 'th'}, {(40, 46): 'd'}, {(46, 50): 'ey'}, {(53, 57): 'ah'}, {(57, 62): 'k'}, {(62, 67): 'er'}, {(67, 71): 'z'}, {(71, 74): 'f'}, {(74, 78): 'r'}, {(78, 81): 'iy'}, {(81, 83): 'k'}, {(83, 86): 'w'}, {(86, 90): 'ah'}, {(90, 93): 'n'}, {(93, 96): 't'}, {(96, 99): 'l'}, {(99, 103): 'iy'}, {(103, 107): 'ao'}, {(107, 111): 'n'}, {(113, 117): 'th'}, {(117, 120): 'ae'}, {(120, 124): 'ng'}, {(124, 128): 'k'}, {(128, 132): 's'}, {(132, 135): 'g'}, {(135, 138): 'ih'}, {(138, 141): 'v'}, {(141, 144): 'ih'}, {(144, 148): 'ng'}]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7337,train/dr5/fsms1/si874,f er s t g ow ow v er dh ah t ay p ah v k ah v er ih jh y uw n aw hh ae v,f er s t g ow ow v ah dh ih t ay p ih v k ah v r ih jh y uw n aw hh ae v,"[{(16, 20): 'f'}, {(20, 23): 'er'}, {(23, 28): 's'}, {(28, 32): 't'}, {(32, 36): 'g'}, {(36, 42): 'ow'}, {(42, 46): 'ow'}, {(46, 50): 'v'}, {(50, 55): 'er'}, {(55, 57): 'dh'}, {(57, 59): 'ah'}, {(59, 65): 't'}, {(65, 70): 'ay'}, {(70, 75): 'p'}, {(75, 79): 'ah'}, {(79, 81): 'v'}, {(81, 85): 'k'}, {(85, 91): 'ah'}, {(91, 95): 'v'}, {(95, 100): 'er'}, {(100, 106): 'ih'}, {(106, 111): 'jh'}, {(118, 121): 'y'}, {(121, 123): 'uw'}, {(123, 129): 'n'}, {(129, 135): 'aw'}, {(135, 141): 'hh'}, {(141, 148): 'ae'}, {(148, 157): 'v'}]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7338,train/dr5/fsms1/si1504,f ao r ah m ow m ah n t b oy ae n d m aw n t hh ah ng ih n m ih d ae r,f er m ow m ih n b oy ae n m aw n hh ah ng ih n m ih d eh r,"[{(7, 10): 'f'}, {(10, 14): 'ao'}, {(14, 18): 'r'}, {(11, 18): 'ah'}, {(18, 23): 'm'}, {(23, 28): 'ow'}, {(28, 32): 'm'}, {(32, 36): 'ah'}, {(36, 40): 'n'}, {(40, 46): 't'}, {(50, 56): 'b'}, {(56, 62): 'oy'}, {(66, 68): 'ae'}, {(68, 70): 'n'}, {(70, 72): 'd'}, {(72, 78): 'm'}, {(78, 82): 'aw'}, {(82, 87): 'n'}, {(87, 93): 't'}, {(93, 97): 'hh'}, {(97, 103): 'ah'}, {(103, 108): 'ng'}, {(108, 111): 'ih'}, {(111, 113): 'n'}, {(113, 118): 'm'}, {(118, 122): 'ih'}, {(122, 128): 'd'}, {(128, 132): 'ae'}, {(132, 137): 'r'}]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
7339,train/dr5/fsms1/si2134,ao l hh ih z f ae m l iy w ah z d eh d ih k s eh p t f ao r hh ih z s ah n,ao l hh ih z f ae m l iy w ih z d eh ih s eh f er hh ih s ah n,"[{(7, 10): 'ao'}, {(10, 14): 'l'}, {(14, 17): 'hh'}, {(17, 20): 'ih'}, {(20, 24): 'z'}, {(24, 28): 'f'}, {(28, 33): 'ae'}, {(33, 36): 'm'}, {(36, 40): 'l'}, {(40, 45): 'iy'}, {(45, 48): 'w'}, {(48, 53): 'ah'}, {(53, 56): 'z'}, {(56, 65): 'd'}, {(65, 71): 'eh'}, {(71, 80): 'd'}, {(80, 82): 'ih'}, {(82, 86): 'k'}, {(86, 90): 's'}, {(90, 93): 'eh'}, {(93, 96): 'p'}, {(96, 100): 't'}, {(100, 103): 'f'}, {(103, 106): 'ao'}, {(106, 109): 'r'}, {(109, 113): 'hh'}, {(113, 118): 'ih'}, {(118, 124): 'z'}, {(124, 129): 's'}, {(129, 133): 'ah'}, {(133, 137): 'n'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]"
7340,train/dr7/fspm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih ng g r iy s iy w ao sh w ao dh er ao l y ih er,"[{(5, 11): 'sh'}, {(11, 17): 'iy'}, {(17, 23): 'hh'}, {(23, 28): 'ae'}, {(28, 33): 'd'}, {(33, 34): 'y'}, {(34, 37): 'uh'}, {(37, 40): 'r'}, {(40, 43): 'd'}, {(43, 47): 'aa'}, {(47, 52): 'r'}, {(52, 56): 'k'}, {(56, 61): 's'}, {(61, 68): 'uw'}, {(68, 74): 't'}, {(74, 78): 'ih'}, {(78, 80): 'n'}, {(80, 83): 'g'}, {(83, 86): 'r'}, {(86, 91): 'iy'}, {(91, 93): 's'}, {(93, 97): 'iy'}, {(97, 104): 'w'}, {(104, 109): 'ao'}, {(109, 114): 'sh'}, {(115, 119): 'w'}, {(119, 122): 'ao'}, {(122, 126): 't'}, {(126, 131): 'er'}, {(134, 139): 'ao'}, {(139, 145): 'l'}, {(145, 150): 'y'}, {(150, 156): 'ih'}, {(156, 161): 'r'}]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
7341,train/dr7/fspm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n t ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae,"[{(5, 8): 'd'}, {(8, 10): 'ow'}, {(10, 11): 'n'}, {(11, 14): 't'}, {(14, 18): 'ae'}, {(18, 23): 's'}, {(23, 28): 'k'}, {(28, 32): 'm'}, {(32, 34): 'iy'}, {(34, 35): 't'}, {(35, 37): 'uw'}, {(37, 42): 'k'}, {(42, 46): 'ae'}, {(46, 52): 'r'}, {(52, 56): 'iy'}, {(56, 58): 'ae'}, {(58, 60): 'n'}, {(60, 66): 'oy'}, {(66, 69): 'l'}, {(69, 74): 'iy'}, {(74, 80): 'r'}, {(80, 85): 'ae'}, {(85, 91): 'g'}, {(91, 95): 'l'}, {(95, 99): 'ay'}, {(99, 104): 'k'}, {(104, 110): 'dh'}, {(110, 114): 'ae'}, {(114, 120): 't'}]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
7342,train/dr7/fspm0/sx161,ae z ah p r ih k ao sh ih n dh ah aw t l ao z b ao t g ah n p aw d er f ao r dh ae r s t r ao ng hh ow l d,ae z ah p r ih k ao sh ih n dh iy aw l ao z b ao g ah n p aw dh er f ao r dh er s t r ao ng hh ow l d,"[{(7, 10): 'ae'}, {(10, 14): 'z'}, {(14, 17): 'ah'}, {(17, 20): 'p'}, {(20, 26): 'r'}, {(26, 29): 'ih'}, {(29, 34): 'k'}, {(34, 37): 'ao'}, {(37, 42): 'sh'}, {(42, 46): 'ih'}, {(46, 50): 'n'}, {(55, 57): 'dh'}, {(57, 59): 'ah'}, {(59, 65): 'aw'}, {(65, 69): 't'}, {(69, 75): 'l'}, {(75, 81): 'ao'}, {(81, 85): 'z'}, {(85, 91): 'b'}, {(91, 96): 'ao'}, {(96, 101): 't'}, {(101, 106): 'g'}, {(106, 109): 'ah'}, {(109, 112): 'n'}, {(112, 116): 'p'}, {(116, 119): 'aw'}, {(119, 123): 'd'}, {(123, 126): 'er'}, {(126, 131): 'f'}, {(131, 134): 'ao'}, {(134, 137): 'r'}, {(137, 140): 'dh'}, {(140, 144): 'ae'}, {(144, 147): 'r'}, {(147, 151): 's'}, {(151, 155): 't'}, {(155, 158): 'r'}, {(158, 161): 'ao'}, {(161, 164): 'ng'}, {(164, 167): 'hh'}, {(167, 170): 'ow'}, {(170, 173): 'l'}, {(173, 177): 'd'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7343,train/dr7/fspm0/sx341,dh ah hh ay s ih k y uh r ih t iy p r ih z n w ah z s er aw n d ih d b ay b aa r b d w ay er,dh ah hh ay s ih k y er dh iy p r ih z ih n w ah s er r aw n d ih b ay b aa r d w ay er,"[{(7, 8): 'dh'}, {(8, 8): 'ah'}, {(8, 14): 'hh'}, {(14, 20): 'ay'}, {(20, 23): 's'}, {(23, 24): 'ih'}, {(24, 28): 'k'}, {(28, 30): 'y'}, {(30, 34): 'uh'}, {(34, 35): 'r'}, {(35, 39): 'ih'}, {(39, 41): 't'}, {(41, 45): 'iy'}, {(45, 48): 'p'}, {(48, 53): 'r'}, {(53, 57): 'ih'}, {(57, 61): 'z'}, {(61, 67): 'n'}, {(67, 70): 'w'}, {(70, 74): 'ah'}, {(74, 79): 'z'}, {(79, 82): 's'}, {(82, 85): 'er'}, {(85, 88): 'aw'}, {(88, 92): 'n'}, {(92, 95): 'd'}, {(95, 98): 'ih'}, {(98, 101): 'd'}, {(101, 105): 'b'}, {(105, 108): 'ay'}, {(108, 112): 'b'}, {(112, 115): 'aa'}, {(115, 119): 'r'}, {(119, 123): 'b'}, {(123, 128): 'd'}, {(128, 135): 'w'}, {(135, 140): 'ay'}, {(140, 147): 'er'}]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
7344,train/dr7/fspm0/sx71,p ao r k y uw p ay n z r ih z eh m b l s iy er ch ih n z,p ao r k y uw p ay n z r iy z eh m b l s iy y er ch ih n z,"[{(5, 8): 'p'}, {(8, 13): 'ao'}, {(13, 17): 'r'}, {(17, 20): 'k'}, {(20, 23): 'y'}, {(23, 28): 'uw'}, {(28, 32): 'p'}, {(32, 35): 'ay'}, {(35, 39): 'n'}, {(39, 42): 'z'}, {(42, 46): 'r'}, {(46, 48): 'ih'}, {(48, 53): 'z'}, {(53, 56): 'eh'}, {(56, 58): 'm'}, {(58, 61): 'b'}, {(61, 65): 'l'}, {(65, 69): 's'}, {(69, 74): 'iy'}, {(74, 81): 'er'}, {(81, 87): 'ch'}, {(87, 93): 'ih'}, {(93, 100): 'n'}, {(100, 107): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7345,train/dr7/fspm0/sx251,w iy ah p l ay ao d ih t ao r iy m aa d l ih ng t uw k ah m p y uw t er s p iy ch r eh k ah g n ih sh ih n,w iy ah p l ay ao dh ah t ao r iy m aa dh l ih ng t uw k m p y uw dh er s p iy ch r eh k ih n ih sh ih n,"[{(7, 10): 'w'}, {(10, 14): 'iy'}, {(14, 20): 'ah'}, {(20, 27): 'p'}, {(27, 33): 'l'}, {(33, 37): 'ay'}, {(42, 46): 'ao'}, {(46, 50): 'd'}, {(50, 54): 'ih'}, {(54, 57): 't'}, {(57, 61): 'ao'}, {(61, 66): 'r'}, {(66, 69): 'iy'}, {(69, 73): 'm'}, {(73, 78): 'aa'}, {(78, 81): 'd'}, {(81, 85): 'l'}, {(85, 90): 'ih'}, {(90, 93): 'ng'}, {(100, 104): 't'}, {(104, 107): 'uw'}, {(107, 110): 'k'}, {(110, 112): 'ah'}, {(112, 115): 'm'}, {(115, 118): 'p'}, {(118, 121): 'y'}, {(121, 124): 'uw'}, {(124, 128): 't'}, {(128, 131): 'er'}, {(131, 136): 's'}, {(136, 140): 'p'}, {(140, 146): 'iy'}, {(146, 151): 'ch'}, {(154, 157): 'r'}, {(157, 161): 'eh'}, {(161, 163): 'k'}, {(163, 166): 'ah'}, {(166, 170): 'g'}, {(170, 173): 'n'}, {(173, 176): 'ih'}, {(176, 181): 'sh'}, {(181, 184): 'ih'}, {(184, 187): 'n'}]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]"
7346,train/dr7/fspm0/sx431,dh ah f ih f th jh aa r k ah n t ey n z b ih g jh uw s iy p iy ch ih z,dh ah f ih th jh aa r k n t ey n z b ih jh uw s iy p iy ch ih z,"[{(7, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 14): 'f'}, {(14, 18): 'ih'}, {(18, 23): 'f'}, {(23, 27): 'th'}, {(27, 30): 'jh'}, {(30, 35): 'aa'}, {(35, 40): 'r'}, {(40, 42): 'k'}, {(42, 46): 'ah'}, {(46, 49): 'n'}, {(49, 54): 't'}, {(54, 56): 'ey'}, {(56, 60): 'n'}, {(60, 65): 'z'}, {(65, 69): 'b'}, {(69, 75): 'ih'}, {(75, 81): 'g'}, {(81, 86): 'jh'}, {(86, 91): 'uw'}, {(91, 94): 's'}, {(94, 99): 'iy'}, {(99, 106): 'p'}, {(106, 111): 'iy'}, {(111, 116): 'ch'}, {(116, 122): 'ih'}, {(122, 129): 'z'}]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7347,train/dr7/fspm0/si611,w eh l n aw w iy hh ae v t uw b ih g th iy t er z,w eh l n aw w iy hh ae v t uw b ih g th iy ih dh er z,"[{(8, 14): 'w'}, {(14, 20): 'eh'}, {(20, 28): 'l'}, {(30, 35): 'n'}, {(35, 40): 'aw'}, {(40, 45): 'w'}, {(45, 48): 'iy'}, {(48, 53): 'hh'}, {(53, 57): 'ae'}, {(57, 61): 'v'}, {(61, 67): 't'}, {(67, 71): 'uw'}, {(71, 75): 'b'}, {(75, 80): 'ih'}, {(80, 82): 'g'}, {(82, 88): 'th'}, {(88, 94): 'iy'}, {(94, 99): 't'}, {(99, 106): 'er'}, {(106, 111): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
7348,train/dr7/fspm0/si1241,ih n m eh n iy ah v hh ih z p ow ah m z d eh th k ah m z b ay t r ey n ah s t r ao ng l iy ih v aa k ah t ih v v ih zh uw l ih m ih jh,ih n m eh n iy ah v hh ih z p ow ah m z d eh th k ah m z b ay t r ey n ey s t r ao ng l iy iy v aa k ih dh ih v ih zh uw ah l ih m ih jh,"[{(7, 11): 'ih'}, {(11, 16): 'n'}, {(16, 20): 'm'}, {(20, 23): 'eh'}, {(23, 26): 'n'}, {(26, 29): 'iy'}, {(29, 34): 'ah'}, {(34, 36): 'v'}, {(36, 40): 'hh'}, {(40, 41): 'ih'}, {(41, 45): 'z'}, {(45, 49): 'p'}, {(49, 55): 'ow'}, {(55, 59): 'ah'}, {(59, 65): 'm'}, {(65, 69): 'z'}, {(78, 81): 'd'}, {(81, 84): 'eh'}, {(84, 88): 'th'}, {(88, 93): 'k'}, {(93, 98): 'ah'}, {(98, 103): 'm'}, {(103, 108): 'z'}, {(108, 112): 'b'}, {(112, 116): 'ay'}, {(116, 122): 't'}, {(122, 128): 'r'}, {(128, 134): 'ey'}, {(134, 138): 'n'}, {(162, 166): 'ah'}, {(166, 170): 's'}, {(170, 173): 't'}, {(173, 177): 'r'}, {(177, 182): 'ao'}, {(182, 186): 'ng'}, {(186, 188): 'l'}, {(188, 192): 'iy'}, {(195, 199): 'ih'}, {(199, 203): 'v'}, {(203, 208): 'aa'}, {(208, 212): 'k'}, {(212, 216): 'ah'}, {(216, 220): 't'}, {(220, 224): 'ih'}, {(224, 228): 'v'}, {(222, 226): 'v'}, {(226, 231): 'ih'}, {(231, 237): 'zh'}, {(237, 243): 'uw'}, {(243, 247): 'l'}, {(247, 252): 'ih'}, {(252, 258): 'm'}, {(258, 262): 'ih'}, {(262, 268): 'jh'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7349,train/dr7/fspm0/si1871,dh ah g er ih l ah b ih v w ae k r ih m ey n d s ay l ah n t,dh ih g er r ih l ah b ih v uw w ae k r iy m ey n d s ay l eh n t,"[{(7, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 14): 'g'}, {(14, 18): 'er'}, {(18, 23): 'ih'}, {(23, 28): 'l'}, {(28, 32): 'ah'}, {(32, 37): 'b'}, {(37, 43): 'ih'}, {(43, 49): 'v'}, {(49, 56): 'w'}, {(56, 60): 'ae'}, {(60, 67): 'k'}, {(67, 69): 'r'}, {(69, 73): 'ih'}, {(73, 77): 'm'}, {(77, 80): 'ey'}, {(80, 82): 'n'}, {(82, 86): 'd'}, {(86, 91): 's'}, {(91, 95): 'ay'}, {(95, 100): 'l'}, {(100, 106): 'ah'}, {(106, 110): 'n'}, {(110, 114): 't'}]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
7350,train/dr4/msrg0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw dh ih ng g r iy z iy w aa sh w ao dh er ao l y ih er,"[{(5, 10): 'sh'}, {(10, 16): 'iy'}, {(16, 20): 'hh'}, {(20, 23): 'ae'}, {(23, 27): 'd'}, {(26, 27): 'y'}, {(27, 28): 'uh'}, {(28, 29): 'r'}, {(29, 34): 'd'}, {(34, 37): 'aa'}, {(37, 41): 'r'}, {(41, 46): 'k'}, {(46, 50): 's'}, {(50, 56): 'uw'}, {(56, 61): 't'}, {(61, 64): 'ih'}, {(64, 66): 'n'}, {(66, 69): 'g'}, {(69, 73): 'r'}, {(73, 77): 'iy'}, {(77, 81): 's'}, {(81, 83): 'iy'}, {(83, 90): 'w'}, {(90, 94): 'ao'}, {(94, 99): 'sh'}, {(101, 105): 'w'}, {(105, 107): 'ao'}, {(107, 110): 't'}, {(110, 112): 'er'}, {(116, 120): 'ao'}, {(120, 124): 'l'}, {(124, 130): 'y'}, {(130, 134): 'ih'}, {(134, 137): 'r'}]","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
7351,train/dr4/msrg0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n oy l iy r ae g l ay dh ae t,"[{(5, 8): 'd'}, {(8, 10): 'ow'}, {(10, 10): 'n'}, {(10, 13): 't'}, {(13, 17): 'ae'}, {(17, 20): 's'}, {(20, 23): 'k'}, {(24, 27): 'm'}, {(27, 28): 'iy'}, {(28, 30): 't'}, {(30, 33): 'uw'}, {(33, 36): 'k'}, {(36, 40): 'ae'}, {(40, 45): 'r'}, {(45, 48): 'iy'}, {(48, 49): 'ae'}, {(49, 52): 'n'}, {(52, 56): 'oy'}, {(56, 61): 'l'}, {(61, 67): 'iy'}, {(67, 71): 'r'}, {(71, 75): 'ae'}, {(75, 81): 'g'}, {(81, 84): 'l'}, {(84, 87): 'ay'}, {(87, 92): 'k'}, {(92, 96): 'dh'}, {(96, 100): 'ae'}, {(100, 106): 't'}]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
7352,train/dr4/msrg0/sx141,p l eh jh t uw p aa r t ih s ah p ey t ih n n ah v ae d ah z ah k w aa t ih k k aa m p ah t ih sh ih n,p l eh jh t ih p er t ih s ah p ey dh ih n ah v aa dh ah z ah k w aa dh ih k aa m p ah t ih sh n,"[{(5, 10): 'p'}, {(10, 13): 'l'}, {(13, 17): 'eh'}, {(17, 20): 'jh'}, {(20, 23): 't'}, {(23, 26): 'uw'}, {(26, 28): 'p'}, {(28, 32): 'aa'}, {(32, 35): 'r'}, {(35, 39): 't'}, {(39, 41): 'ih'}, {(41, 46): 's'}, {(46, 48): 'ah'}, {(48, 52): 'p'}, {(52, 56): 'ey'}, {(56, 58): 't'}, {(58, 61): 'ih'}, {(61, 65): 'n'}, {(59, 64): 'n'}, {(64, 68): 'ah'}, {(68, 71): 'v'}, {(71, 75): 'ae'}, {(75, 79): 'd'}, {(79, 82): 'ah'}, {(82, 86): 'z'}, {(86, 90): 'ah'}, {(90, 93): 'k'}, {(93, 95): 'w'}, {(95, 98): 'aa'}, {(98, 101): 't'}, {(101, 105): 'ih'}, {(105, 108): 'k'}, {(108, 111): 'k'}, {(111, 112): 'aa'}, {(112, 115): 'm'}, {(115, 118): 'p'}, {(118, 121): 'ah'}, {(121, 123): 't'}, {(123, 126): 'ih'}, {(126, 130): 'sh'}, {(130, 133): 'ih'}, {(133, 135): 'n'}]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
7353,train/dr4/msrg0/sx321,dh ah g r aw n d hh ao g k l ih r l iy s ao hh ih z sh ae d ow b ah t s t ey d aw t ow n l iy ah m ow m ah n t,dh ah g r aw n d hh ao k l ih r l iy s ao ih sh ae dh ow b ah s t ey dh aw ow n l iy ah m ow m ah n t,"[{(5, 8): 'dh'}, {(8, 8): 'ah'}, {(8, 13): 'g'}, {(13, 16): 'r'}, {(16, 20): 'aw'}, {(20, 23): 'n'}, {(23, 26): 'd'}, {(26, 29): 'hh'}, {(29, 33): 'ao'}, {(33, 35): 'g'}, {(35, 39): 'k'}, {(39, 41): 'l'}, {(41, 43): 'ih'}, {(43, 46): 'r'}, {(46, 49): 'l'}, {(49, 52): 'iy'}, {(52, 57): 's'}, {(57, 64): 'ao'}, {(64, 65): 'hh'}, {(65, 66): 'ih'}, {(66, 67): 'z'}, {(67, 72): 'sh'}, {(72, 79): 'ae'}, {(79, 83): 'd'}, {(83, 90): 'ow'}, {(90, 93): 'b'}, {(93, 94): 'ah'}, {(94, 97): 't'}, {(97, 101): 's'}, {(101, 106): 't'}, {(106, 110): 'ey'}, {(110, 113): 'd'}, {(113, 119): 'aw'}, {(119, 126): 't'}, {(126, 130): 'ow'}, {(130, 133): 'n'}, {(133, 136): 'l'}, {(136, 138): 'iy'}, {(138, 140): 'ah'}, {(140, 143): 'm'}, {(143, 147): 'ow'}, {(147, 150): 'm'}, {(150, 154): 'ah'}, {(154, 157): 'n'}, {(157, 161): 't'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
